symbol,entry_time,exit_time,entry_price,exit_price,qty,pnl_usd,pnl_pct,exit_reason,fg_at_entry,fg_at_exit
BNBUSDT,2025-07-25 21:00:00+00:00,2025-07-28 14:00:00+00:00,778.9,832.86,26.264383686874435,1417.2261,6.9277,trail_stop,66,67
BTCUSDT,2025-07-29 06:00:00+00:00,2025-07-29 14:00:00+00:00,118764.85,117823.67,0.18108242438522043,-170.4312,-0.7925,trail_stop,63,63
ETHUSDT,2025-07-29 07:00:00+00:00,2025-07-29 14:00:00+00:00,3877.36,3782.26,5.546615988648732,-527.4832,-2.4527,trail_stop,63,63
ETHUSDT,2025-07-31 02:00:00+00:00,2025-07-31 13:00:00+00:00,3862.92,3807.57,5.477014745683411,-303.1528,-1.4329,trail_stop,62,62
BTCUSDT,2025-07-31 06:00:00+00:00,2025-07-31 14:00:00+00:00,118691.78,117913.18,0.17825387572244145,-138.7885,-0.656,trail_stop,62,62
BTCUSDT,2025-08-06 15:00:00+00:00,2025-08-08 15:00:00+00:00,115413.87,116207.69,0.18140193361932866,144.0005,0.6878,trail_stop,52,59
ETHUSDT,2025-08-06 05:00:00+00:00,2025-08-10 07:00:00+00:00,3638.51,4185.12,5.754085926516576,3145.2409,15.0229,trail_stop,52,59
CAKEUSDT,2025-08-11 02:00:00+00:00,2025-08-11 07:00:00+00:00,2.91,2.822,7759.766281824496,-682.8594,-3.0241,trail_stop,62,62
BTCUSDT,2025-08-12 14:00:00+00:00,2025-08-14 05:00:00+00:00,119437.12,122134.76,0.18620249855077725,502.3073,2.2586,trail_stop,60,68
CAKEUSDT,2025-08-12 20:00:00+00:00,2025-08-14 08:00:00+00:00,2.887,2.877,7703.32184402806,-77.0332,-0.3464,trail_stop,60,68
ETHUSDT,2025-08-15 02:00:00+00:00,2025-08-15 13:00:00+00:00,4621.72,4540.23,4.857959203193643,-395.8751,-1.7632,trail_stop,59,59
CAKEUSDT,2025-08-17 04:00:00+00:00,2025-08-17 17:00:00+00:00,2.778,2.79,8010.867408513319,96.1304,0.432,trail_stop,57,57
BNBUSDT,2025-08-17 01:00:00+00:00,2025-08-17 19:00:00+00:00,848.4,851.12,26.23077517780528,71.3477,0.3206,trail_stop,57,57
BNBUSDT,2025-08-18 22:00:00+00:00,2025-08-19 06:00:00+00:00,854.14,841.47,26.15253789723335,-331.3527,-1.4834,trail_stop,56,53
BNBUSDT,2025-08-20 19:00:00+00:00,2025-08-21 05:00:00+00:00,869.11,863.37,12.75572274623691,-73.2178,-0.6604,trail_stop,45,50
ETHUSDT,2025-08-20 21:00:00+00:00,2025-08-21 15:00:00+00:00,4342.1,4242.66,2.559164429742356,-254.4833,-2.2901,trail_stop,45,50
CAKEUSDT,2025-08-22 16:00:00+00:00,2025-08-23 01:00:00+00:00,2.769,2.781,4012.42662824737,48.1491,0.4334,trail_stop,46,56
BNBUSDT,2025-08-22 08:00:00+00:00,2025-08-23 02:00:00+00:00,851.67,884.03,12.92073327241504,418.1149,3.7996,trail_stop,46,56
BNBUSDT,2025-08-25 04:00:00+00:00,2025-08-25 06:00:00+00:00,877.32,863.53,25.35167765051816,-349.5996,-1.5718,ema_cross_down,50,50
ETHUSDT,2025-08-27 05:00:00+00:00,2025-08-27 21:00:00+00:00,4614.48,4527.72,2.388970307880889,-207.2671,-1.8802,trail_stop,47,47
BNBUSDT,2025-08-27 04:00:00+00:00,2025-08-27 23:00:00+00:00,864.22,855.18,12.766849887153887,-115.4123,-1.046,trail_stop,47,47
ETHUSDT,2025-08-28 09:00:00+00:00,2025-08-28 15:00:00+00:00,4586.5,4504.01,2.3880294696943705,-196.9886,-1.7985,ema_cross_down,45,45
BNBUSDT,2025-08-31 16:00:00+00:00,2025-08-31 23:00:00+00:00,865.78,857.65,12.593788289189465,-102.3875,-0.939,trail_stop,40,40
BNBUSDT,2025-09-03 13:00:00+00:00,2025-09-04 02:00:00+00:00,856.96,850.6,12.693536629850492,-80.7309,-0.7422,trail_stop,42,44
ETHUSDT,2025-09-03 14:00:00+00:00,2025-09-04 03:00:00+00:00,4467.11,4398.03,2.438139028255543,-168.4266,-1.5464,trail_stop,42,44
BTCUSDT,2025-09-05 04:00:00+00:00,2025-09-05 14:00:00+00:00,111445.0,110569.99,0.09704844332233156,-84.9184,-0.7851,trail_stop,41,41
ETHUSDT,2025-09-05 12:00:00+00:00,2025-09-05 14:00:00+00:00,4471.12,4273.62,2.42858665492382,-479.6459,-4.4172,trail_stop,41,41
BTCUSDT,2025-09-07 13:00:00+00:00,2025-09-09 00:00:00+00:00,111214.62,111650.03,0.09598039098072277,41.7908,0.3915,trail_stop,40,44
CAKEUSDT,2025-09-10 05:00:00+00:00,2025-09-11 14:00:00+00:00,2.489,2.503,4292.836647602145,60.0997,0.5625,trail_stop,43,47
BTCUSDT,2025-09-10 08:00:00+00:00,2025-09-13 04:00:00+00:00,112370.08,115698.4,0.09491452396374132,315.9059,2.9619,trail_stop,43,53
ETHUSDT,2025-09-15 03:00:00+00:00,2025-09-15 07:00:00+00:00,4636.2,4597.37,4.649873526270694,-180.5546,-0.8375,trail_stop,51,51
BTCUSDT,2025-09-15 04:00:00+00:00,2025-09-15 08:00:00+00:00,116058.01,114737.27,0.1857497267314526,-245.3271,-1.138,trail_stop,51,51
BTCUSDT,2025-09-16 08:00:00+00:00,2025-09-16 13:00:00+00:00,115658.76,115200.0,0.1845498153442247,-84.6641,-0.3966,ema_cross_down,50,50
BTCUSDT,2025-09-16 15:00:00+00:00,2025-09-17 10:00:00+00:00,115905.88,116359.14,0.18357037365704046,83.2051,0.3911,trail_stop,50,51
BNBUSDT,2025-09-16 09:00:00+00:00,2025-09-18 22:00:00+00:00,928.78,982.74,22.963517547695464,1239.1114,5.8098,trail_stop,50,51
ETHUSDT,2025-09-18 00:00:00+00:00,2025-09-19 03:00:00+00:00,4584.79,4549.98,4.658902765058352,-162.1764,-0.7592,trail_stop,51,52
BNBUSDT,2025-09-24 01:00:00+00:00,2025-09-24 03:00:00+00:00,1024.17,1002.56,10.685898044367317,-230.9223,-2.11,trail_stop,39,39
BNBUSDT,2025-09-24 05:00:00+00:00,2025-09-24 13:00:00+00:00,1014.46,1008.82,10.720768754000554,-60.4651,-0.556,trail_stop,39,39
CAKEUSDT,2025-09-24 00:00:00+00:00,2025-09-25 00:00:00+00:00,2.824,2.77,3874.3875387555277,-209.2169,-1.9122,trail_stop,39,41
CAKEUSDT,2025-10-06 06:00:00+00:00,2025-10-08 14:00:00+00:00,3.629,4.203,5960.936527718145,3421.5776,15.817,trail_stop,59,55
BNBUSDT,2025-10-12 13:00:00+00:00,2025-10-13 10:00:00+00:00,1224.0,1314.09,9.535550425875922,859.0577,7.3603,trail_stop,31,40
CAKEUSDT,2025-10-12 18:00:00+00:00,2025-10-14 05:00:00+00:00,3.442,3.468,3442.8753074914275,89.5148,0.7554,trail_stop,31,42
BTCUSDT,2025-10-21 14:00:00+00:00,2025-10-21 20:00:00+00:00,112170.52,110787.56,0.1061656560497144,-146.8229,-1.2329,trail_stop,33,33
ETHUSDT,2025-10-21 17:00:00+00:00,2025-10-21 23:00:00+00:00,4014.63,3873.05,2.965011852284211,-419.7864,-3.5266,ema_cross_down,33,33
ETHUSDT,2025-10-24 04:00:00+00:00,2025-10-24 14:00:00+00:00,3974.36,3902.27,2.960729409717133,-213.439,-1.8139,trail_stop,32,32
BTCUSDT,2025-12-12 01:00:00+00:00,2025-12-12 15:00:00+00:00,92170.0,89935.14,0.1270873905936504,-284.0225,-2.4247,trail_stop,29,29
BNBUSDT,2025-12-12 07:00:00+00:00,2025-12-12 15:00:00+00:00,889.25,874.18,13.181622057458874,-198.647,-1.6947,trail_stop,29,29
BNBUSDT,2025-12-13 06:00:00+00:00,2025-12-14 11:00:00+00:00,888.07,888.77,13.054125686578478,9.1379,0.0788,trail_stop,26,27
BTCUSDT,2025-12-25 15:00:00+00:00,2025-12-25 22:00:00+00:00,88371.27,87650.0,0.13121076420509628,-94.6384,-0.8162,trail_stop,28,28
BTCUSDT,2025-12-26 02:00:00+00:00,2025-12-26 14:00:00+00:00,89199.99,87380.43,0.12972649743010448,-236.0451,-2.0399,trail_stop,27,27
ETHUSDT,2025-12-26 06:00:00+00:00,2025-12-26 14:00:00+00:00,2976.66,2917.37,3.886619761059464,-230.4377,-1.9918,trail_stop,27,27
BTCUSDT,2025-12-28 22:00:00+00:00,2025-12-29 09:00:00+00:00,87900.09,88100.05,0.1303182006488965,26.0584,0.2275,trail_stop,29,30
BTCUSDT,2025-12-30 15:00:00+00:00,2025-12-30 20:00:00+00:00,89016.35,87947.15,0.1288037806588457,-137.717,-1.2011,trail_stop,29,29
ETHUSDT,2025-12-30 09:00:00+00:00,2025-12-31 18:00:00+00:00,2985.45,2974.33,3.839118448651459,-42.691,-0.3725,trail_stop,29,32
BNBUSDT,2026-01-01 22:00:00+00:00,2026-01-03 06:00:00+00:00,863.49,874.13,13.235733550489474,140.8282,1.2322,trail_stop,31,38
BTCUSDT,2026-01-01 20:00:00+00:00,2026-01-06 16:00:00+00:00,88258.12,92692.32,0.12935233803608254,573.5741,5.0241,trail_stop,31,49
BNBUSDT,2026-01-10 01:00:00+00:00,2026-01-10 21:00:00+00:00,899.4,904.49,12.891922123908538,65.6199,0.5659,trail_stop,40,40
CAKEUSDT,2026-01-10 01:00:00+00:00,2026-01-10 22:00:00+00:00,1.979,2.044,5859.017058233117,380.8361,3.2845,trail_stop,40,40
BTCUSDT,2026-01-11 14:00:00+00:00,2026-01-11 19:00:00+00:00,91127.16,90690.8,0.1284645407180724,-56.0568,-0.4788,trail_stop,40,40
ETHUSDT,2026-01-11 14:00:00+00:00,2026-01-12 08:00:00+00:00,3125.46,3115.47,3.7455634550889467,-37.4182,-0.3196,trail_stop,40,41
BTCUSDT,2026-01-11 23:00:00+00:00,2026-01-12 08:00:00+00:00,91013.65,90752.27,0.12845009967141394,-33.5743,-0.2872,trail_stop,40,41
BNBUSDT,2026-01-13 04:00:00+00:00,2026-01-14 08:00:00+00:00,909.42,936.17,12.837683845861376,343.408,2.9414,trail_stop,41,52
ETHUSDT,2026-01-13 06:00:00+00:00,2026-01-15 03:00:00+00:00,3134.41,3286.55,3.727120700209439,567.0441,4.8539,trail_stop,41,54
BNBUSDT,2026-01-16 06:00:00+00:00,2026-01-16 15:00:00+00:00,935.94,926.97,25.434236146878895,-228.1451,-0.9584,ema_cross_down,50,50
ETHUSDT,2026-01-17 14:00:00+00:00,2026-01-17 22:00:00+00:00,3310.45,3302.0,7.156382494884709,-60.4714,-0.2553,trail_stop,50,50
BNBUSDT,2026-01-16 23:00:00+00:00,2026-01-18 00:00:00+00:00,938.16,945.58,25.252458461446963,187.3732,0.7909,trail_stop,50,49
CAKEUSDT,2026-01-18 21:00:00+00:00,2026-01-18 23:00:00+00:00,2.11,2.056,5628.980411147433,-303.9649,-2.5592,ema_cross_down,49,49
CAKEUSDT,2026-03-14 23:00:00+00:00,2026-03-15 11:00:00+00:00,1.412,1.379,8357.760220942348,-275.8061,-2.3371,trail_stop,31,36
BNBUSDT,2026-03-15 01:00:00+00:00,2026-03-15 18:00:00+00:00,655.41,658.37,17.9930115069188,53.2593,0.4516,trail_stop,36,36
BNBUSDT,2026-03-18 03:00:00+00:00,2026-03-18 11:00:00+00:00,673.49,662.89,17.439784909446225,-184.8617,-1.5739,ema_cross_down,34,34
BTCUSDT,2026-03-23 14:00:00+00:00,2026-03-24 13:00:00+00:00,71446.46,70100.46,0.1637492649552253,-220.4065,-1.8839,trail_stop,32,33
CAKEUSDT,2026-03-23 14:00:00+00:00,2026-03-24 17:00:00+00:00,1.418,1.399,8250.567918655082,-156.7608,-1.3399,trail_stop,32,33
CAKEUSDT,2026-04-04 08:00:00+00:00,2026-04-05 12:00:00+00:00,1.375,1.393,8440.009806095899,151.9202,1.3091,trail_stop,30,35
ETHUSDT,2026-04-05 22:00:00+00:00,2026-04-06 22:00:00+00:00,2085.79,2105.41,5.582054534497382,109.5199,0.9407,trail_stop,35,35
ETHUSDT,2026-04-07 21:00:00+00:00,2026-04-08 14:00:00+00:00,2145.04,2195.22,5.44063211175596,273.0109,2.3394,trail_stop,47,43
BNBUSDT,2026-04-09 20:00:00+00:00,2026-04-10 01:00:00+00:00,608.45,603.01,19.292671928413153,-104.9521,-0.8941,ema_cross_down,45,49
BNBUSDT,2026-04-10 18:00:00+00:00,2026-04-11 23:00:00+00:00,609.05,607.05,19.230585667876763,-38.4612,-0.3284,trail_stop,49,50
CAKEUSDT,2026-04-11 18:00:00+00:00,2026-04-12 01:00:00+00:00,1.502,1.468,15608.270556588019,-530.6812,-2.2636,ema_cross_down,50,42
CAKEUSDT,2026-04-13 07:00:00+00:00,2026-04-14 16:00:00+00:00,1.496,1.599,15468.051615582091,1593.2093,6.885,trail_stop,54,53
BNBUSDT,2026-04-13 16:00:00+00:00,2026-04-14 18:00:00+00:00,606.14,613.92,38.17633750768933,297.0119,1.2835,trail_stop,54,53
BNBUSDT,2026-04-20 20:00:00+00:00,2026-04-21 12:00:00+00:00,631.01,631.96,38.16426736375226,36.2561,0.1506,trail_stop,55,57
BTCUSDT,2026-04-20 19:00:00+00:00,2026-04-21 14:00:00+00:00,76296.96,75675.05,0.3156785778623184,-196.3237,-0.8151,trail_stop,55,57
CAKEUSDT,2026-04-22 02:00:00+00:00,2026-04-22 15:00:00+00:00,1.559,1.535,15397.87172728467,-369.5489,-1.5394,trail_stop,61,61
ETHUSDT,2026-04-22 02:00:00+00:00,2026-04-22 23:00:00+00:00,2370.34,2374.07,10.127358110160062,37.775,0.1574,trail_stop,61,61
BNBUSDT,2026-04-23 20:00:00+00:00,2026-04-24 03:00:00+00:00,637.8,634.61,37.377540114432165,-119.2344,-0.5002,trail_stop,60,43
BNBUSDT,2026-04-24 13:00:00+00:00,2026-04-25 11:00:00+00:00,638.45,634.66,18.623054200409047,-70.5814,-0.5936,trail_stop,43,44
BTCUSDT,2026-04-26 07:00:00+00:00,2026-04-27 05:00:00+00:00,78102.53,77785.54,0.1520084382720543,-48.1852,-0.4059,trail_stop,46,43
ETHUSDT,2026-04-26 09:00:00+00:00,2026-04-27 05:00:00+00:00,2334.69,2323.18,5.083478694850778,-58.5108,-0.493,trail_stop,46,43
CAKEUSDT,2026-04-29 05:00:00+00:00,2026-04-29 12:00:00+00:00,1.518,1.505,7803.405541330612,-101.4443,-0.8564,trail_stop,39,39
ETHUSDT,2026-04-29 08:00:00+00:00,2026-04-29 13:00:00+00:00,2325.33,2303.03,5.089950826253997,-113.5059,-0.959,trail_stop,39,39
